Date,Ticker,Entry_Time,Exit_Time,Entry_Price,Exit_Price,Stop_Loss,Target,Risk,PnL,PnL_Pct,R_Realized,Exit_Reason,Gap_Pct,SMA_200,R_Multiple
2025-09-22,NVDA.OQ,2025-09-22 21:51:00,2025-09-22 21:51:00,183.72,183.55,183.55,184.22999999999996,0.1699999999999875,-0.1699999999999875,-0.0925321140866468,-1.0,STOP,3.074460916442045,141.1299,3
2025-08-14,OPEN.OQ,2025-08-14 21:25:00,2025-08-14 21:25:00,3.05,3.03,3.03,3.11,0.020000000000000018,-0.020000000000000018,-0.6557377049180334,-1.0,STOP,16.955684007707124,1.358693,3
2025-08-18,OPEN.OQ,2025-08-18 21:57:00,2025-08-18 21:40:00,3.79,3.76,3.76,3.880000000000001,0.03000000000000025,-0.03000000000000025,-0.7915567282321965,-1.0,STOP,6.808510638297878,1.375343,3
2025-09-04,OPEN.OQ,2025-09-04 21:54:00,2025-09-04 21:54:00,5.97,5.935,5.935,6.075,0.03500000000000014,-0.03500000000000014,-0.5862646566164178,-1.0,STOP,10.19462465245599,1.533993,3
2025-10-06,OPEN.OQ,2025-10-06 21:56:00,2025-10-06 21:52:00,9.295,9.225,9.225,9.505,0.07000000000000028,-0.07000000000000028,-0.7530930607853715,-1.0,STOP,4.985835694051007,2.231968,3
2025-11-10,OPEN.OQ,2025-11-10 21:51:00,2025-11-10 21:51:00,8.0,7.985,7.985,8.044999999999998,0.01499999999999968,-0.01499999999999968,-0.187499999999996,-1.0,STOP,21.168437025796667,2.974793,3
2025-11-11,OPEN.OQ,2025-11-11 21:58:00,2025-11-11 21:58:00,8.5,8.46,8.46,8.619999999999997,0.03999999999999915,-0.03999999999999915,-0.47058823529410765,-1.0,STOP,4.374614910659278,3.010293,3
2025-11-24,OPEN.OQ,2025-11-24 21:56:00,2025-11-24 18:16:00,7.71,7.54,7.54,8.219999999999999,0.16999999999999993,-0.16999999999999993,-2.204928664072632,-1.0,STOP,7.900355871886116,3.291193,3
2025-09-05,TSLA.OQ,2025-09-05 21:57:00,2025-09-05 21:56:00,351.02,350.49,350.49,352.6099999999999,0.5299999999999727,-0.5299999999999727,-0.15098854766109415,-1.0,STOP,3.481955796866244,330.2063,3
2025-09-12,TSLA.OQ,2025-09-12 21:56:00,2025-09-12 21:56:00,396.0,395.37,395.37,397.89,0.6299999999999955,-0.6299999999999955,-0.15909090909090795,-1.0,STOP,7.154665438087747,330.8002,3
2025-09-15,TSLA.OQ,2025-09-15 21:56:00,2025-09-15 21:56:00,410.28,409.81,409.81,411.6899999999999,0.46999999999997044,-0.46999999999997044,-0.11455591303499328,-1.0,STOP,3.3583782966063214,331.0876,3
2025-10-01,TSLA.OQ,2025-10-01 21:57:00,2025-10-01 21:56:00,459.78,461.78999999999985,459.11,461.78999999999985,0.6699999999999591,2.009999999999877,0.4371656009395531,3.0,TARGET,3.244943820224719,335.1319,3
2025-11-24,TSLA.OQ,2025-11-24 21:58:00,2025-11-24 21:56:00,417.86,417.39,417.39,419.2700000000001,0.4700000000000273,-0.4700000000000273,-0.11247786339923115,-1.0,STOP,3.6494538232373355,339.11385,3
2025-09-24,INTC.OQ,2025-09-24 21:57:00,2025-09-24 21:57:00,31.23,31.16,31.16,31.44,0.07000000000000028,-0.07000000000000028,-0.22414345180915873,-1.0,STOP,3.2284768211920576,21.8748,3
2025-09-03,AAPL.OQ,2025-09-03 21:57:00,2025-09-03 21:57:00,238.49,238.04,238.04,239.84000000000006,0.45000000000001705,-0.45000000000001705,-0.18868715669420816,-1.0,STOP,3.1458531935176315,221.26555,3
2025-09-22,AAPL.OQ,2025-09-22 18:02:00,2025-09-22 18:02:00,256.255,256.08,256.08,256.78000000000003,0.17500000000001137,-0.17500000000001137,-0.06829135041267931,-1.0,STOP,3.9930978481526513,221.73595,3
2025-08-04,ONDS.OQ,2025-08-04 21:59:00,2025-08-04 21:59:00,2.665,2.655,2.655,2.6950000000000007,0.010000000000000231,-0.010000000000000231,-0.3752345215759937,-1.0,STOP,17.218543046357603,1.338164,3
2025-08-14,ONDS.OQ,2025-08-14 21:59:00,2025-08-14 21:59:00,3.93,3.905,3.905,4.005000000000001,0.025000000000000355,-0.025000000000000355,-0.6361323155216375,-1.0,STOP,3.302509907529722,1.4436855,3
2025-08-25,ONDS.OQ,2025-08-25 21:56:00,2025-08-25 21:35:00,4.85,4.8,4.8,4.999999999999999,0.04999999999999982,-0.04999999999999982,-1.0309278350515427,-1.0,STOP,6.430155210643017,1.556864,3
2025-08-28,ONDS.OQ,2025-08-28 21:51:00,2025-08-28 21:51:00,5.71,5.69,5.69,5.769999999999999,0.019999999999999574,-0.019999999999999574,-0.35026269702275964,-1.0,STOP,3.4545454545454617,1.624207,3
2025-09-05,ONDS.OQ,2025-09-05 21:37:00,2025-09-05 21:36:00,5.64,5.625,5.625,5.684999999999999,0.01499999999999968,-0.01499999999999968,-0.26595744680850497,-1.0,STOP,4.553903345724909,1.741571,3
2025-09-08,ONDS.OQ,2025-09-08 21:08:00,2025-09-08 21:08:00,6.07,6.055,6.055,6.115000000000002,0.015000000000000568,-0.015000000000000568,-0.24711696869852665,-1.0,STOP,6.79012345679012,1.7683055,3
2025-09-22,ONDS.OQ,2025-09-22 21:52:00,2025-09-22 21:49:00,7.27,7.245,7.245,7.344999999999998,0.024999999999999467,-0.024999999999999467,-0.3438789546079707,-1.0,STOP,5.998536942209219,2.0433805,3
2025-09-23,ONDS.OQ,2025-09-23 21:51:00,2025-09-23 21:51:00,7.89,7.865,7.865,7.964999999999998,0.024999999999999467,-0.024999999999999467,-0.316856780735101,-1.0,STOP,6.86141304347826,2.0787955,3
2025-10-02,ONDS.OQ,2025-10-02 21:58:00,2025-10-02 21:58:00,9.21,9.19,9.19,9.270000000000005,0.02000000000000135,-0.02000000000000135,-0.21715526601521548,-1.0,STOP,15.796098174952789,2.322603,3
2025-10-03,ONDS.OQ,2025-10-03 21:59:00,2025-10-03 21:56:00,9.91,9.87,9.87,10.030000000000003,0.040000000000000924,-0.040000000000000924,-0.4036326942482434,-1.0,STOP,5.78468130690947,2.365153,3
2025-11-13,ONDS.OQ,2025-11-13 21:50:00,2025-11-13 21:33:00,6.6,6.55,6.55,6.749999999999999,0.04999999999999982,-0.04999999999999982,-0.7575757575757549,-1.0,STOP,6.331168831168826,3.167353,3
2025-09-03,GOOGL.OQ,2025-09-03 21:58:00,2025-09-03 21:58:00,230.67,230.25,230.25,231.92999999999995,0.4199999999999875,-0.4199999999999875,-0.1820782936662711,-1.0,STOP,8.834506543204053,178.85355,3
2025-09-04,AMZN.OQ,2025-09-04 21:56:00,2025-09-04 21:56:00,235.75,235.52,235.52,236.43999999999997,0.22999999999998977,-0.22999999999998977,-0.09756097560975176,-1.0,STOP,3.689192163768433,213.10375,3
2025-09-09,RGTI.OQ,2025-09-09 21:56:00,2025-09-09 21:56:00,16.525,16.45,16.45,16.749999999999996,0.07499999999999929,-0.07499999999999929,-0.4538577912254118,-1.0,STOP,6.197546804389923,11.297,3
2025-09-19,RGTI.OQ,2025-09-19 21:57:00,2025-09-19 21:53:00,28.52,28.775000000000002,28.435,28.775000000000002,0.08500000000000085,0.25500000000000256,0.894109396914455,3.0,TARGET,8.547987025376845,12.04775,3
2025-10-02,RGTI.OQ,2025-10-02 21:56:00,2025-10-02 21:56:00,35.43,35.3,35.3,35.82000000000001,0.13000000000000256,-0.13000000000000256,-0.3669206886819152,-1.0,STOP,12.488053520229379,13.23925,3
2025-10-03,RGTI.OQ,2025-10-03 21:59:00,2025-10-03 21:52:00,40.06,39.96,39.96,40.36000000000001,0.10000000000000142,-0.10000000000000142,-0.24962556165751726,-1.0,STOP,11.840268081541454,13.40375,3
2025-10-13,RGTI.OQ,2025-10-13 21:58:00,2025-10-13 21:58:00,55.02,54.87,54.87,55.47000000000002,0.15000000000000568,-0.15000000000000568,-0.2726281352235654,-1.0,STOP,11.75452880113983,14.48745,3
2025-10-30,RGTI.OQ,2025-10-30 20:58:00,2025-10-30 20:58:00,42.52,42.42,42.42,42.82000000000001,0.10000000000000142,-0.10000000000000142,-0.2351834430856101,-1.0,STOP,5.902171200399306,16.371625,3
2025-10-31,RGTI.OQ,2025-10-31 20:58:00,2025-10-31 20:56:00,44.39,44.2,44.2,44.959999999999994,0.18999999999999773,-0.18999999999999773,-0.4280243298040048,-1.0,STOP,3.124271391932843,16.538275,3
2025-11-24,RGTI.OQ,2025-11-24 21:58:00,2025-11-24 21:58:00,26.62,26.57,26.57,26.770000000000003,0.05000000000000071,-0.05000000000000071,-0.1878287002253971,-1.0,STOP,12.204391891891895,17.866025,3
2025-08-22,SOFI.OQ,2025-08-22 21:57:00,2025-08-22 21:57:00,25.025,24.985,24.985,25.144999999999996,0.03999999999999915,-0.03999999999999915,-0.15984015984015643,-1.0,STOP,6.9563356164383565,15.5155,3
2025-08-25,SOFI.OQ,2025-08-25 21:59:00,2025-08-25 21:56:00,26.16,26.234999999999996,26.135,26.234999999999996,0.02499999999999858,0.07499999999999574,0.2866972477064057,3.0,TARGET,3.5650623885917945,15.5917,3
2025-09-15,SOFI.OQ,2025-09-15 21:52:00,2025-09-15 21:52:00,27.69,27.66,27.66,27.780000000000005,0.030000000000001137,-0.030000000000001137,-0.10834236186349272,-1.0,STOP,3.672475173318345,16.4414,3
2025-09-19,SOFI.OQ,2025-09-19 21:56:00,2025-09-19 21:56:00,29.53,29.505,29.505,29.605000000000008,0.02500000000000213,-0.02500000000000213,-0.08465966813410813,-1.0,STOP,3.2545931758530178,16.6837,3
2025-10-07,SOFI.OQ,2025-10-07 21:57:00,2025-10-07 21:57:00,28.14,28.09,28.09,28.290000000000003,0.05000000000000071,-0.05000000000000071,-0.17768301350391152,-1.0,STOP,3.592483419307287,17.36675,3
2025-10-20,SOFI.OQ,2025-10-20 21:56:00,2025-10-20 21:56:00,28.695,28.67,28.67,28.769999999999996,0.02499999999999858,-0.02499999999999858,-0.08712319219375703,-1.0,STOP,6.520527586847493,17.89995,3
2025-10-28,SOFI.OQ,2025-10-28 20:46:00,2025-10-28 20:46:00,31.69,31.635,31.635,31.855,0.054999999999999716,-0.054999999999999716,-0.17355632691700762,-1.0,STOP,4.75165562913908,18.33405,3
2025-11-10,SOFI.OQ,2025-11-10 21:57:00,2025-11-10 21:56:00,30.57,30.485,30.485,30.825000000000003,0.08500000000000085,-0.08500000000000085,-0.27805037618580586,-1.0,STOP,8.002832861189809,18.9204,3
2025-11-12,SOFI.OQ,2025-11-12 21:58:00,2025-11-12 21:58:00,32.26,32.165,32.165,32.544999999999995,0.09499999999999886,-0.09499999999999886,-0.2944823310601329,-1.0,STOP,3.79154565989029,19.07495,3
2025-10-02,AMD.OQ,2025-10-02 21:58:00,2025-10-02 21:58:00,169.79,169.63,169.63,170.26999999999998,0.1599999999999966,-0.1599999999999966,-0.09423405383120124,-1.0,STOP,3.3408454135704626,127.828925,3
2025-10-06,AMD.OQ,2025-10-06 21:56:00,2025-10-06 21:56:00,203.72,203.43,203.43,204.58999999999997,0.28999999999999204,-0.28999999999999204,-0.14235224818377776,-1.0,STOP,19.051240056153482,128.402825,3
2025-10-15,AMD.OQ,2025-10-15 21:36:00,2025-10-15 21:36:00,238.71,238.465,238.465,239.44500000000002,0.24500000000000455,-0.24500000000000455,-0.10263499643919591,-1.0,STOP,6.004978220286256,131.940325,3
2025-10-24,AMD.OQ,2025-10-24 21:59:00,2025-10-24 21:55:00,252.97,252.65,252.65,253.92999999999998,0.3199999999999932,-0.3199999999999932,-0.126497213108271,-1.0,STOP,7.201899029290836,135.905675,3
2025-11-12,AMD.OQ,2025-11-12 21:57:00,2025-11-12 21:56:00,259.08,258.67,258.67,260.3099999999999,0.40999999999996817,-0.40999999999996817,-0.15825227728885602,-1.0,STOP,4.113338163084601,144.497625,3
2025-09-30,PFE.N,2025-09-30 21:54:00,2025-09-30 21:17:00,25.49,25.44,25.44,25.63999999999999,0.04999999999999716,-0.04999999999999716,-0.1961553550411815,-1.0,STOP,6.6429170159262405,24.8053,3
2025-10-01,PFE.N,2025-10-01 21:50:00,2025-10-01 21:50:00,27.23,27.205,27.205,27.305000000000007,0.02500000000000213,-0.02500000000000213,-0.09181050312156493,-1.0,STOP,6.18536585365854,24.8152,3
2025-10-29,PLTR.OQ,2025-10-29 20:56:00,2025-10-29 20:56:00,198.82,198.54,198.54,199.66,0.28000000000000114,-0.28000000000000114,-0.14083090232371046,-1.0,STOP,3.5302706367002044,131.18405,3
2025-11-10,PLTR.OQ,2025-11-10 21:58:00,2025-11-10 21:58:00,193.76,193.545,193.545,194.405,0.2150000000000034,-0.2150000000000034,-0.11096201486375075,-1.0,STOP,8.332400671516517,135.9064,3
2025-05-08,BBAI.N,2025-05-08 21:56:00,2025-05-08 21:56:00,3.245,3.24,3.24,3.26,0.004999999999999893,-0.004999999999999893,-0.15408320493065927,-1.0,STOP,4.180064308681683,2.91315,3
2025-05-13,BBAI.N,2025-05-13 21:58:00,2025-05-13 21:56:00,3.565,3.55,3.55,3.6100000000000003,0.015000000000000124,-0.015000000000000124,-0.4207573632538604,-1.0,STOP,4.411764705882351,2.93995,3
2025-06-30,BBAI.N,2025-06-30 21:59:00,2025-06-30 21:59:00,6.81,6.745,6.745,7.004999999999998,0.0649999999999995,-0.0649999999999995,-0.9544787077826652,-1.0,STOP,12.887029288702937,3.3813,3
2025-05-12,BAC.N,2025-05-12 21:22:00,2025-05-12 18:47:00,43.39,43.34,43.34,43.53999999999999,0.04999999999999716,-0.04999999999999716,-0.11523392486747443,-1.0,STOP,3.2880629020729155,42.3493,3
2025-10-15,BAC.N,2025-10-15 21:42:00,2025-10-15 21:38:00,52.355,52.255,52.255,52.65499999999998,0.09999999999999432,-0.09999999999999432,-0.19100372457261833,-1.0,STOP,3.4957417310358494,45.44265,3
2025-11-13,CSCO.OQ,2025-11-13 21:59:00,2025-11-13 21:37:00,77.45,77.235,77.235,78.09500000000001,0.2150000000000034,-0.2150000000000034,-0.2775984506133033,-1.0,STOP,4.103497068930667,65.2806,3
2025-05-20,FNMA.PK,2025-05-20 21:07:00,2025-05-20 21:07:00,7.64,7.62,7.62,7.699999999999998,0.019999999999999574,-0.019999999999999574,-0.26178010471203633,-1.0,STOP,10.821220930232563,3.907298,3
2025-07-23,FNMA.PK,2025-07-23 21:55:00,2025-07-23 21:55:00,8.7,8.66,8.66,8.819999999999997,0.03999999999999915,-0.03999999999999915,-0.459770114942519,-1.0,STOP,7.49379652605458,5.6904605,3
2025-07-29,FNMA.PK,2025-07-29 19:57:00,2025-07-29 19:57:00,8.56,8.52,8.52,8.680000000000003,0.040000000000000924,-0.040000000000000924,-0.46728971962617905,-1.0,STOP,9.807964943936064,5.8305955,3
2025-08-08,FNMA.PK,2025-08-08 21:50:00,2025-08-08 19:15:00,9.8558,9.75,9.75,10.173200000000001,0.10580000000000034,-0.10580000000000034,-1.073479575478402,-1.0,STOP,13.651162790697668,6.1235995,3
2025-08-11,FNMA.PK,2025-08-11 21:25:00,2025-08-11 21:25:00,11.5,11.48,11.48,11.559999999999999,0.019999999999999574,-0.019999999999999574,-0.17391304347825717,-1.0,STOP,13.385982230997037,6.1736995,3
2025-09-03,FNMA.PK,2025-09-03 21:59:00,2025-09-03 21:59:00,11.95,11.93,11.93,12.009999999999998,0.019999999999999574,-0.019999999999999574,-0.1673640167363981,-1.0,STOP,3.466204506065861,6.9260255,3
2025-10-20,FNMA.PK,2025-10-20 21:59:00,2025-10-20 21:59:00,11.47,11.41,11.41,11.650000000000002,0.0600000000000005,-0.0600000000000005,-0.5231037489102048,-1.0,STOP,4.105839416058387,8.5322255,3
2025-09-03,RIVN.OQ,2025-09-03 21:58:00,2025-09-03 21:58:00,14.43,14.415,14.415,14.475000000000001,0.015000000000000568,-0.015000000000000568,-0.10395010395010788,-1.0,STOP,3.3703836500537743,12.96305,3
2025-11-05,RIVN.OQ,2025-11-05 21:59:00,2025-11-05 21:53:00,15.43,15.375,15.375,15.594999999999999,0.054999999999999716,-0.054999999999999716,-0.3564484769928692,-1.0,STOP,18.591224018475742,13.146875,3
2025-08-11,WULF.OQ,2025-08-11 21:48:00,2025-08-11 20:47:00,5.4,5.475000000000001,5.375,5.475000000000001,0.025000000000000355,0.07500000000000107,1.3888888888889086,3.0,TARGET,3.1669865642994246,4.849125,3
2025-09-09,WULF.OQ,2025-09-09 21:52:00,2025-09-09 21:52:00,10.31,10.285,10.285,10.385000000000002,0.025000000000000355,-0.025000000000000355,-0.24248302618817028,-1.0,STOP,8.092485549132942,5.027225,3
2025-09-15,CRWV.OQ,2025-09-15 21:58:00,2025-09-15 21:56:00,120.5,120.25,120.25,121.25,0.25,-0.25,-0.2074688796680498,-1.0,STOP,4.329342356411586,102.351965811966,3
2025-09-30,CRWV.OQ,2025-09-30 21:55:00,2025-09-30 21:53:00,136.95,136.6,136.6,137.99999999999997,0.3499999999999943,-0.3499999999999943,-0.2555677254472394,-1.0,STOP,8.01644398766701,104.413515625,3
2025-10-24,CRWV.OQ,2025-10-24 21:57:00,2025-10-24 21:19:00,132.61,132.25,132.25,133.69000000000005,0.36000000000001364,-0.36000000000001364,-0.27147273961240753,-1.0,STOP,6.014736504885477,108.09595890411,3
2025-08-18,CIFR.OQ,2025-08-18 20:37:00,2025-08-18 20:34:00,6.06,6.04,6.04,6.119999999999998,0.019999999999999574,-0.019999999999999574,-0.33003300330032304,-1.0,STOP,12.88515406162464,4.7011,3
2025-08-29,CIFR.OQ,2025-08-29 20:12:00,2025-08-29 20:12:00,7.64,7.615,7.615,7.714999999999998,0.024999999999999467,-0.024999999999999467,-0.3272251308900454,-1.0,STOP,4.17236662106704,4.73665,3
2025-09-10,CIFR.OQ,2025-09-10 16:37:00,2025-09-10 16:37:00,10.27,10.235,10.235,10.375,0.03500000000000014,-0.03500000000000014,-0.34079844206426624,-1.0,STOP,9.518716577540113,4.79105,3
2025-10-20,CIFR.OQ,2025-10-20 21:44:00,2025-10-20 21:37:00,19.9,19.85,19.85,20.04999999999999,0.04999999999999716,-0.04999999999999716,-0.2512562814070209,-1.0,STOP,5.387473460721871,6.0039,3
2025-11-24,CIFR.OQ,2025-11-24 21:57:00,2025-11-24 21:57:00,16.68,16.655,16.655,16.754999999999995,0.02499999999999858,-0.02499999999999858,-0.14988009592325288,-1.0,STOP,11.255845023380097,7.62135,3
2025-08-22,IREN.OQ,2025-08-22 21:57:00,2025-08-22 21:44:00,21.43,21.36,21.36,21.64,0.07000000000000028,-0.07000000000000028,-0.3266448903406453,-1.0,STOP,6.452416542102632,11.14805,3
2025-08-29,IREN.OQ,2025-08-29 19:53:00,2025-08-29 19:41:00,26.52,26.79,26.43,26.79,0.08999999999999986,0.2699999999999996,1.0180995475113106,3.0,TARGET,9.077809798270902,11.484525,3
2025-09-15,IREN.OQ,2025-09-15 21:56:00,2025-09-15 21:56:00,37.18,37.09,37.09,37.44999999999999,0.0899999999999963,-0.0899999999999963,-0.24206562668100134,-1.0,STOP,8.996184326386844,12.460875,3
2025-09-24,IREN.OQ,2025-09-24 21:59:00,2025-09-24 21:59:00,47.145,47.08,47.08,47.34000000000002,0.06500000000000483,-0.06500000000000483,-0.13787252094602784,-1.0,STOP,6.474576271186446,13.432975,3
2025-09-29,IREN.OQ,2025-09-29 21:47:00,2025-09-29 21:41:00,45.93,45.75,45.75,46.47,0.17999999999999972,-0.17999999999999972,-0.39190071848464997,-1.0,STOP,3.8225952813067203,13.883125,3
2025-10-07,IREN.OQ,2025-10-07 21:59:00,2025-10-07 21:59:00,61.7,61.57,61.57,62.09000000000001,0.13000000000000256,-0.13000000000000256,-0.21069692058347253,-1.0,STOP,5.72679659998283,15.031975,3
2025-11-03,IREN.OQ,2025-11-03 21:58:00,2025-11-03 21:58:00,67.76,67.61,67.61,68.21000000000002,0.15000000000000568,-0.15000000000000568,-0.22136953955136612,-1.0,STOP,7.155295235079937,19.813875,3
2025-11-05,IREN.OQ,2025-11-05 21:59:00,2025-11-05 21:57:00,76.43,76.76000000000005,76.32,76.76000000000005,0.11000000000001364,0.3300000000000409,0.43176763051163275,3.0,TARGET,5.41715547581257,20.415075,3
2025-11-24,IREN.OQ,2025-11-24 21:58:00,2025-11-24 21:57:00,48.575,48.95,48.45,48.95,0.125,0.375,0.7720020586721564,3.0,TARGET,8.994827973915,23.062575,3
2025-09-16,MARA.OQ,2025-09-16 21:59:00,2025-09-16 21:57:00,17.535,17.515,17.515,17.595,0.019999999999999574,-0.019999999999999574,-0.11405759908753677,-1.0,STOP,7.219333129397368,16.44375,3
2025-07-01,F.N,2025-07-01 21:47:00,2025-07-01 21:46:00,11.35,11.325,11.325,11.425,0.025000000000000355,-0.025000000000000355,-0.2202643171806199,-1.0,STOP,4.421925380009216,10.2564,3
2025-10-24,F.N,2025-10-24 21:56:00,2025-10-24 19:37:00,13.845,13.805,13.805,13.965000000000003,0.040000000000000924,-0.040000000000000924,-0.2889129649693096,-1.0,STOP,10.65278334000801,10.6691,3
2025-10-02,NBIS.OQ,2025-10-02 21:53:00,2025-10-02 21:29:00,126.0,125.75,125.75,126.75,0.25,-0.25,-0.1984126984126984,-1.0,STOP,8.561318719254338,45.67315,3
2025-10-09,NBIS.OQ,2025-10-09 21:34:00,2025-10-09 21:28:00,132.77,132.38,132.38,133.94000000000005,0.3900000000000148,-0.3900000000000148,-0.29374105596144817,-1.0,STOP,5.658871418309513,48.0613,3
2025-10-24,NBIS.OQ,2025-10-24 21:57:00,2025-10-24 21:55:00,117.35,117.17,117.17,117.88999999999997,0.1799999999999926,-0.1799999999999926,-0.153387302939917,-1.0,STOP,9.953095684803003,52.925225,3
2025-08-20,DIDIY.PK,2025-08-20 21:59:00,2025-08-20 21:59:00,6.03,6.02,6.02,6.060000000000002,0.010000000000000675,-0.010000000000000675,-0.16583747927032627,-1.0,STOP,3.25900514579759,4.839034,3
